WILDLIFE_TYPE,SPECIES,ISSUE,ACTION,CREATED_DATE,DIVISION
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,JACKA
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,MONCRIEFF
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2017/04/12,CURTIN
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,CONDER
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/11,GARRAN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/07/21,GORDON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2017/04/11,HUGHES
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,MONCRIEFF
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/11,HUGHES
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,NICHOLLS
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/12,NICHOLLS
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/20,AINSLIE
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/21,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/20,RURAL
MACROPOD,EASTERN GREY KANGAROO,TRAPPED,ANIMAL DEAD ON ARRIVAL,2016/07/23,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/20,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/23,FYSHWICK
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/20,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/23,PIALLIGO
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2017/04/18,SYMONSTON
MACROPOD,WALLAROO,INJURED/SICK,CARCASS REMOVED,2016/07/23,RURAL
MACROPOD,SWAMP WALLABY,DEAD,CARCASS REMOVED,2017/04/18,O'CONNOR
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/07/23,GARRAN
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/19,LYONS
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/07/23,FORDE
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/19,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/07/23,RED HILL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/16,KAMBAH
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/23,O'MALLEY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/07/22,HUME
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/18,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/23,WESTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/18,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/07/23,KAMBAH
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/15,HACKETT
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/07/23,TORRENS
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/15,SYMONSTON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/22,RED HILL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/04/15,GILMORE
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/07/22,KALEEN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/04/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2016/07/22,CONDER
REPTILE,BLUE TONGUE LIZARD,TRAPPED,CAPTURED & RELEASED,2016/11/03,SPENCE
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/07/22,FARRER
REPTILE,BROWN SNAKE,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/11/04,HARRISON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/08/18,RURAL
REPTILE,BROWN SNAKE,OTHER,,2016/11/05,BARTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/08/18,THEODORE
REPTILE,BROWN SNAKE,OTHER,CAPTURED & RELEASED,2016/11/06,NARRABUNDAH
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/18,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/10/14,HACKETT
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/18,RURAL
REPTILE,BROWN SNAKE,INJURED/SICK,EUTHANASED,2016/10/23,MACGREGOR
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/17,WATSON
REPTILE,BROWN SNAKE,OTHER,ATTENDED BUT NOT LOCATED,2016/10/26,PIALLIGO
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/17,RURAL
REPTILE,BROWN SNAKE,INJURED/SICK,CAPTURED & RELEASED,2016/11/03,FRANKLIN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/18,FORDE
REPTILE,BROWN SNAKE,INFORMATION REQUIRED,ATTENDED BUT NOT LOCATED,2016/08/04,RICHARDSON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/08/18,AINSLIE
REPTILE,BROWN SNAKE,OTHER,ATTENDED BUT NOT LOCATED,2016/09/25,FADDEN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/17,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/10/11,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/08/17,HUME
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/10/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/17,HUME
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/30,GORDON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/17,DEAKIN
MACROPOD,WALLAROO,DEAD,CARCASS REMOVED,2017/07/01,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,HUME
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/07/01,HALL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/17,TAYLOR
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/07/01,HALL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/17,HUGHES
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/11/30,FRANKLIN
MACROPOD,WALLAROO,DEAD,CARCASS REMOVED,2016/08/17,RURAL
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NO ACTION REQUIRED,2016/12/01,GORDON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/19,GREENWAY
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/12/01,BELCONNEN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/19,WATSON
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NOT LOCATED,2016/12/03,KINGSTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/19,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/11/24,SYMONSTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/19,FYSHWICK
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NOT LOCATED,2016/11/25,CHIFLEY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/11/27,KALEEN
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,GIRALANG
REPTILE,OTHER,TRAPPED,TAKEN TO CARER/VET/RSPCA,2016/11/29,O'CONNOR
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,CHIFLEY
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NOT LOCATED,2016/11/19,GRIFFITH
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,CURTIN
REPTILE,RED BELLIED BLACK,TRAPPED,CAPTURED & RELEASED,2016/11/21,PHILLIP
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,GARRAN
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/11/21,CRACE
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,GARRAN
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/11/21,GUNGAHLIN
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,RURAL
REPTILE,BROWN SNAKE,OTHER,CAPTURED & RELEASED,2016/11/08,KALEEN
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/19,RURAL
REPTILE,BROWN SNAKE,TRAPPED,EUTHANASED,2016/11/09,FADDEN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/18,FISHER
REPTILE,BROWN SNAKE,INJURED/SICK,CAPTURED & RELEASED,2016/11/11,ISABELLA PLAINS
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/18,RURAL
REPTILE,BROWN SNAKE,DEAD,CARCASS REMOVED,2016/11/17,BRUCE
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/18,CHIFLEY
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/25,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/18,LAWSON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/25,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,RED HILL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/25,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,RED HILL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2017/06/25,TORRENS
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,KINGSTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2017/06/24,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,FYSHWICK
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2017/06/24,FORDE
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/15,GORDON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2017/06/24,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/15,GREENWAY
MACROPOD,WALLAROO,INJURED/SICK,EUTHANASED,2017/06/24,FRASER
MACROPOD,EASTERN GREY KANGAROO,ORPHANED,EUTHANASED,2016/08/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/23,AINSLIE
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/16,RED HILL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/24,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2016/08/15,CHIFLEY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/24,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/08/15,THEODORE
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/24,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/15,GUNGAHLIN
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/22,REID
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/15,GORDON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/23,CONDER
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/14,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/23,WANNIASSA
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/14,PIALLIGO
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/23,SYMONSTON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/14,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2017/06/28,CHISHOLM
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/15,RED HILL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/28,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/08/16,HACKETT
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/28,GRIFFITH
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/29,CITY
MACROPOD,WALLAROO,DEAD,CARCASS REMOVED,2016/08/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/27,RED HILL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2017/06/27,RED HILL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/16,SYMONSTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2017/06/27,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,CALWELL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/28,HUME
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,SYMONSTON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/26,GORDON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,FYSHWICK
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/26,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,FORDE
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/26,CONDER
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,CARCASS REMOVED,2016/08/16,BONYTHON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/27,PIALLIGO
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/08/16,GARRAN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/25,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/16,PARKES
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2017/06/25,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,HUME
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/25,HACKETT
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,HUME
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2017/06/25,FORDE
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,HUME
OTHER MAMMAL,WOMBAT,DEAD,CARCASS REMOVED,2016/07/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/16,BRUCE
OTHER MAMMAL,OTHER,OTHER,,2016/07/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/25,WATSON
OTHER MAMMAL,OTHER,DEAD,CARCASS REMOVED,2016/07/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NOT LOCATED,2016/08/25,RURAL
OTHER MAMMAL,OTHER,INJURED/SICK,EUTHANASED,2016/07/19,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/25,CONDER
REPTILE,BROWN SNAKE,DEAD,CARCASS REMOVED,2017/03/27,RICHARDSON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/25,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/04/12,CASEY
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/25,RURAL
OTHER MAMMAL,WOMBAT,DEAD,CARCASS REMOVED,2016/07/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/25,AINSLIE
OTHER MAMMAL,WOMBAT,OTHER,CARCASS REMOVED,2016/07/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/25,GUNGAHLIN
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/03/01,GREENWAY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/25,GUNGAHLIN
REPTILE,BROWN SNAKE,TRAPPED,ANIMAL DEAD ON ARRIVAL,2017/03/06,RIVETT
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/24,COOMBS
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NO ACTION REQUIRED,2017/03/12,FRASER
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/24,RURAL
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NO ACTION REQUIRED,2017/03/14,FYSHWICK
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/24,SYMONSTON
REPTILE,BROWN SNAKE,OTHER,ATTENDED BUT NO ACTION REQUIRED,2017/02/24,YARRALUMLA
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/24,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/02/28,CURTIN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/23,GORDON
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/02/28,MACGREGOR
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/08/23,GORDON
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/03/01,MITCHELL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/23,CHIFLEY
OTHER MAMMAL,OTHER,DEAD,CARCASS REMOVED,2016/12/17,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/23,RURAL
OTHER MAMMAL,WOMBAT,INJURED/SICK,,2016/12/28,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/28,HUGHES
OTHER MAMMAL,OTHER,DEAD,CARCASS REMOVED,2016/12/30,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/28,KAMBAH
OTHER MAMMAL,BRUSHTAIL POSSUM,DEAD,CARCASS REMOVED,2017/01/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,OTHER,NO ACTION REQUIRED,2016/08/28,RURAL
OTHER MAMMAL,WOMBAT,INJURED/SICK,EUTHANASED,2016/09/16,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/28,RURAL
OTHER MAMMAL,OTHER,OTHER,,2016/10/20,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/27,CONDER
OTHER MAMMAL,OTHER,TRAPPED,CAPTURED & RELEASED,2016/11/12,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/27,AINSLIE
OTHER MAMMAL,WOMBAT,DEAD,CARCASS REMOVED,2016/11/19,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/27,RURAL
OTHER MAMMAL,WOMBAT,OTHER,EUTHANASED,2016/08/14,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/27,WANNIASSA
OTHER MAMMAL,WOMBAT,DEAD,CARCASS REMOVED,2016/08/20,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/26,RURAL
OTHER MAMMAL,WOMBAT,DEAD,CARCASS REMOVED,2016/08/22,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/26,GUNGAHLIN
OTHER MAMMAL,OTHER,INJURED/SICK,EUTHANASED,2016/08/23,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ANIMAL DEAD ON ARRIVAL,2016/08/27,DUFFY
OTHER MAMMAL,WOMBAT,INJURED/SICK,EUTHANASED,2016/07/31,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/08/27,RURAL
OTHER MAMMAL,WOMBAT,INJURED/SICK,EUTHANASED,2016/08/01,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/25,DEAKIN
OTHER MAMMAL,OTHER,OTHER,EUTHANASED,2016/08/02,RURAL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/25,RURAL
OTHER MAMMAL,WOMBAT,DEAD,CARCASS REMOVED,2016/08/13,RURAL
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/26,BONNER
REPTILE,BROWN SNAKE,OTHER,ATTENDED BUT NO ACTION REQUIRED,2017/01/27,HAWKER
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/26,CALWELL
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NO ACTION REQUIRED,2017/01/30,HAWKER
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/21,RURAL
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/02/06,WESTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/21,GORDON
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NO ACTION REQUIRED,2017/02/06,CHIFLEY
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/21,CHIFLEY
REPTILE,BROWN SNAKE,INJURED/SICK,ATTENDED BUT NOT LOCATED,2016/12/27,FYSHWICK
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/21,KAMBAH
REPTILE,OTHER,OTHER,CAPTURED & RELEASED,2016/12/27,ISAACS
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/21,RURAL
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NOT LOCATED,2017/01/10,KINGSTON
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,ATTENDED BUT NO ACTION REQUIRED,2016/08/21,HACKETT
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2017/01/17,ACTON
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/21,O'MALLEY
REPTILE,RED BELLIED BLACK,INJURED/SICK,EUTHANASED,2016/12/18,DUFFY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/21,HUME
REPTILE,BLUE TONGUE LIZARD,TRAPPED,CAPTURED & RELEASED,2016/12/18,MONASH
MACROPOD,RED NECKED WALLABY,INJURED/SICK,EUTHANASED,2016/08/20,RURAL
REPTILE,RED BELLIED BLACK,TRAPPED,ATTENDED BUT NOT LOCATED,2016/12/23,BELCONNEN
MACROPOD,EASTERN GREY KANGAROO,INJURED/SICK,EUTHANASED,2016/08/20,SYMONSTON
REPTILE,BROWN SNAKE,TRAPPED,CAPTURED & RELEASED,2016/12/26,DUNLOP
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/21,BONYTHON
REPTILE,OTHER,TRAPPED,CAPTURED & RELEASED,2016/12/05,CAMPBELL
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/21,BONYTHON
REPTILE,OTHER,DEAD,CARCASS REMOVED,2016/12/06,GREENWAY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/20,PAGE
REPTILE,BROWN SNAKE,INJURED/SICK,EUTHANASED,2016/12/07,CITY
MACROPOD,EASTERN GREY KANGAROO,DEAD,CARCASS REMOVED,2016/08/20,PIALLIGO
REPTILE,BROWN SNAKE,TRAPPED,ATTENDED BUT NOT LOCATED,2016/12/17,KINGSTON
